sno,latitude,longitude,pothole,rating
7465,13.0552 ,77.7168,19,2
7466,12.8873 ,77.4890,34,2
7467,13.0343 ,77.5305,23,1
7468,12.9802 ,77.6551,15,2
7469,12.9651 ,77.6578,31,10
7470,12.9009 ,77.5854,23,6
7471,13.0498 ,77.7493,32,6
7472,13.0225 ,77.6284,27,6
7473,13.0735 ,77.5197,22,9
7474,13.0512 ,77.6153,26,4
7475,13.0353 ,77.7251,25,9
7476,13.0580 ,77.5297,19,4
7477,12.8780 ,77.5024,23,7
7478,12.9801 ,77.6335,25,7
7479,12.8778 ,77.4922,31,10
7480,12.8787 ,77.5337,34,9
7481,12.8687 ,77.7126,16,4
7482,13.0010 ,77.6782,26,8
7483,13.0347 ,77.7449,28,8
7484,13.0969 ,77.6952,25,5
7485,13.0339 ,77.5331,26,2
7486,12.8862 ,77.6798,33,1
7487,12.9407 ,77.5226,29,7
7488,12.9072 ,77.5539,24,1
7489,12.8610 ,77.5954,15,9
7490,12.8985 ,77.5823,21,7
7491,13.0775 ,77.5225,29,3
7492,12.9324 ,77.5944,25,9
7493,13.0931 ,77.7124,19,7
7494,13.0925 ,77.6367,19,9
7495,13.0411 ,77.5500,29,4
7496,13.0327 ,77.7252,17,4
7497,12.8663 ,77.4928,35,9
7498,13.0300 ,77.6394,29,5
7499,13.0443 ,77.6152,34,2
7500,13.0950 ,77.7010,18,9
7501,13.0502 ,77.6286,18,10
7502,12.9122 ,77.4850,28,10
7503,13.0158 ,77.6522,34,9
7504,12.9880 ,77.6296,18,6
7505,13.0559 ,77.5991,15,3
7506,13.0167 ,77.6169,27,1
7507,12.9557 ,77.5786,16,8
7508,13.0875 ,77.7472,23,4
7509,13.0967 ,77.6937,26,6
7510,12.8931 ,77.5071,26,1
7511,13.0952 ,77.5338,15,2
7512,12.9378 ,77.5694,30,7
7513,13.0649 ,77.6621,23,1
7514,12.9335 ,77.6895,34,6
7515,12.8496 ,77.5508,24,4
7516,12.8693 ,77.7257,27,4
7517,13.0480 ,77.5906,28,9
7518,13.0015 ,77.6823,20,5
7519,12.9494 ,77.5693,20,3
7520,13.0118 ,77.6167,33,8
7521,12.9466 ,77.7170,32,8
7522,12.8424 ,77.7030,18,7
7523,12.8992 ,77.5886,19,6
7524,12.9078 ,77.7205,20,8
7525,12.8827 ,77.6857,33,1
7526,13.0661 ,77.5030,33,2
7527,13.0805 ,77.7290,27,8
7528,13.0118 ,77.5486,32,6
7529,13.0200 ,77.6559,27,3
7530,13.0449 ,77.5352,28,2
7531,12.9192 ,77.7408,17,10
7532,12.8804 ,77.7418,34,1
7533,12.9440 ,77.7208,34,10
7534,12.9810 ,77.6139,23,10
7535,12.9648 ,77.5902,32,2
7536,12.9922 ,77.6155,27,4
7537,13.0269 ,77.6474,21,5
7538,12.9993 ,77.7087,20,7
7539,12.9827 ,77.6033,33,4
7540,13.0662 ,77.5195,22,8
7541,13.0063 ,77.7304,22,9
7542,12.8665 ,77.5066,31,3
7543,12.9526 ,77.6448,30,2
7544,13.0544 ,77.5164,20,9
7545,12.8643 ,77.6397,25,6
7546,12.9928 ,77.4938,20,2
7547,12.8928 ,77.6767,26,8
7548,12.8501 ,77.6781,23,1
7549,12.8950 ,77.5638,22,5
7550,12.9216 ,77.7242,23,2
7551,12.8727 ,77.7320,24,2
7552,13.0334 ,77.5976,19,1
7553,12.8818 ,77.5508,26,8
7554,13.0108 ,77.7042,24,4
7555,12.9702 ,77.4990,26,5
7556,12.9974 ,77.6595,33,3
7557,12.8444 ,77.6444,23,10
7558,13.0659 ,77.5215,33,9
7559,13.0330 ,77.7340,26,7
7560,12.8726 ,77.6995,21,8
7561,12.9251 ,77.5182,35,1
7562,13.0311 ,77.4942,34,2
7563,12.8999 ,77.6556,15,1
7564,13.0626 ,77.6519,33,9
7565,12.8548 ,77.6035,32,2
7566,12.9075 ,77.5959,30,8
7567,13.0607 ,77.5113,27,7
7568,13.0703 ,77.4870,23,2
7569,12.9082 ,77.7058,32,5
7570,13.0564 ,77.7433,30,7
7571,12.8807 ,77.4938,21,1
7572,12.8904 ,77.5550,34,9
7573,13.0760 ,77.6163,35,10
7574,12.9897 ,77.5090,32,1
7575,12.8690 ,77.6498,27,9
7576,13.0893 ,77.6852,26,1
7577,12.8643 ,77.5886,30,5
7578,13.0740 ,77.5243,20,5
7579,12.9253 ,77.5692,24,6
7580,13.0535 ,77.4999,21,4
7581,13.0585 ,77.6529,15,1
7582,12.8501 ,77.6093,28,10
7583,12.9998 ,77.6660,16,5
7584,13.0497 ,77.5242,33,8
7585,13.0837 ,77.7069,34,9
7586,12.9069 ,77.6376,23,3
7587,13.0391 ,77.7333,15,3
7588,12.8541 ,77.5945,17,1
7589,13.0068 ,77.6689,19,6
7590,13.0308 ,77.7035,19,4
7591,12.8670 ,77.5436,25,6
7592,12.9239 ,77.5122,23,1
7593,13.0923 ,77.7253,35,8
7594,13.0833 ,77.5224,15,6
7595,13.0287 ,77.5694,21,7
7596,12.8409 ,77.7159,27,9
7597,13.0331 ,77.6989,30,8
7598,12.8835 ,77.5456,35,7
7599,13.0705 ,77.5063,22,5
7600,13.0806 ,77.6255,18,10
7601,13.0860 ,77.7477,25,3
7602,13.0380 ,77.6683,27,2
7603,12.9777 ,77.5885,19,8
7604,12.9672 ,77.5653,30,8
7605,12.8760 ,77.7149,16,8
7606,12.9585 ,77.6839,32,9
7607,12.9835 ,77.5979,28,1
7608,13.0506 ,77.5094,35,8
7609,12.9858 ,77.7035,18,5
7610,12.9879 ,77.7310,23,4
7611,12.9791 ,77.5606,28,6
7612,12.9245 ,77.6493,30,2
7613,13.1005 ,77.5719,25,4
7614,13.0389 ,77.7420,25,6
7615,12.9637 ,77.6082,28,2
7616,12.9276 ,77.6350,30,10
7617,12.9766 ,77.6805,26,9
7618,12.8459 ,77.6989,34,4
7619,12.9911 ,77.6363,27,1
7620,12.9018 ,77.6122,20,1
7621,12.9640 ,77.6016,26,4
7622,12.8875 ,77.7345,23,1
7623,13.0545 ,77.7458,31,3
7624,12.9734 ,77.5681,26,8
7625,13.0616 ,77.7072,27,2
7626,12.9557 ,77.4963,29,8
7627,12.9164 ,77.6639,20,4
7628,12.9477 ,77.5869,25,3
7629,12.9273 ,77.5030,19,4
7630,12.8624 ,77.6944,34,4
7631,13.0230 ,77.6900,22,1
7632,12.9714 ,77.5778,21,6
7633,13.0927 ,77.5832,17,3
7634,12.9918 ,77.5357,24,3
7635,13.0825 ,77.4998,27,9
7636,13.0302 ,77.7047,33,8
7637,13.0098 ,77.5224,19,7
7638,13.0542 ,77.5419,29,3
7639,13.0467 ,77.6229,17,3
7640,12.9078 ,77.7011,28,10
7641,12.9654 ,77.7375,31,3
7642,13.0556 ,77.4957,26,1
7643,13.0201 ,77.5321,16,3
7644,13.0457 ,77.5999,33,6
7645,12.9647 ,77.6168,34,6
7646,12.8493 ,77.4888,21,3
7647,13.0544 ,77.4833,17,10
7648,13.0958 ,77.5500,24,2
7649,13.0813 ,77.7029,29,8
7650,13.0477 ,77.7278,19,8
7651,12.9337 ,77.6345,19,6
7652,12.8988 ,77.5999,25,5
7653,13.0571 ,77.6731,18,3
7654,12.8848 ,77.7145,25,7
7655,12.9477 ,77.5035,16,4
7656,13.0238 ,77.5461,34,4
7657,12.9776 ,77.5465,21,7
7658,12.9967 ,77.7072,35,3
7659,12.9122 ,77.6467,17,10
7660,13.0482 ,77.6908,29,2
7661,13.0428 ,77.6741,23,1
7662,12.8481 ,77.5195,15,3
7663,13.0994 ,77.7020,30,2
7664,13.0878 ,77.7094,19,7
7665,13.0080 ,77.6622,19,2
7666,12.9665 ,77.6983,23,3
7667,12.9785 ,77.5895,34,3
7668,12.8532 ,77.6848,15,7
7669,13.0291 ,77.7426,21,4
7670,12.9940 ,77.5472,15,4
7671,12.8812 ,77.5099,30,8
7672,12.8868 ,77.5638,17,6
7673,13.0449 ,77.7428,33,7
7674,12.9966 ,77.5050,32,4
7675,13.0878 ,77.5971,19,5
7676,13.0543 ,77.6534,31,3
7677,12.9090 ,77.7461,33,6
7678,12.9342 ,77.7242,34,1
7679,12.9401 ,77.7168,16,8
7680,13.0836 ,77.5162,25,7
7681,12.9410 ,77.5761,25,10
7682,12.8845 ,77.4963,27,5
7683,12.8622 ,77.5428,34,5
7684,12.8712 ,77.5515,30,4
7685,12.9177 ,77.5447,25,8
7686,13.0870 ,77.6754,33,5
7687,13.0709 ,77.5174,16,5
7688,12.9372 ,77.6244,25,1
7689,12.9944 ,77.5513,20,1
7690,13.0231 ,77.4839,24,1
7691,13.0219 ,77.7027,15,9
7692,12.9032 ,77.5793,32,8
7693,12.9720 ,77.5962,31,1
7694,12.8866 ,77.5426,32,4
7695,12.9057 ,77.4946,33,1
7696,13.0230 ,77.5152,16,7
7697,12.9890 ,77.6060,26,9
7698,12.9767 ,77.5471,24,3
7699,13.0784 ,77.6653,26,5
7700,12.9852 ,77.6701,18,9
7701,13.0295 ,77.5567,32,4
7702,13.1000 ,77.4898,20,7
7703,12.9497 ,77.7077,27,8
7704,12.8563 ,77.4830,20,3
7705,12.9474 ,77.6061,16,7
7706,12.8651 ,77.6032,34,5
7707,12.9405 ,77.7066,23,2
7708,12.9256 ,77.6831,33,8
7709,12.9470 ,77.6182,27,8
7710,12.9650 ,77.5245,31,8
7711,13.0703 ,77.7127,30,3
7712,13.0263 ,77.5709,28,10
7713,13.0741 ,77.5367,35,6
7714,13.0940 ,77.4978,28,10
7715,13.0209 ,77.5838,16,4
7716,12.9161 ,77.5818,34,8
7717,12.9487 ,77.6156,22,9
7718,13.0080 ,77.6575,33,10
7719,13.0879 ,77.6157,15,5
7720,13.0776 ,77.7292,35,7
7721,12.9742 ,77.6651,33,5
7722,12.8929 ,77.4828,28,5
7723,13.0481 ,77.6469,15,2
7724,13.0665 ,77.6307,15,9
7725,12.9479 ,77.6089,34,4
7726,12.9251 ,77.7104,32,5
7727,12.9544 ,77.7398,19,6
7728,12.8584 ,77.7043,24,5
7729,12.9851 ,77.7084,15,5
7730,12.9815 ,77.6100,19,10
7731,12.9328 ,77.5320,24,9
7732,12.9388 ,77.5521,27,2
7733,13.0475 ,77.7035,23,2
7734,12.9872 ,77.6810,32,1
7735,13.0051 ,77.7441,26,10
7736,12.8505 ,77.6955,17,3
7737,13.0501 ,77.5203,19,7
7738,13.0338 ,77.7084,31,9
7739,12.8738 ,77.5691,29,8
7740,13.0664 ,77.5710,29,8
7741,13.0687 ,77.7451,26,9
7742,13.0849 ,77.6810,24,1
7743,12.9017 ,77.5499,15,6
7744,13.0278 ,77.5627,15,4
7745,12.8992 ,77.7298,30,7
7746,13.0299 ,77.7234,24,5
7747,13.0762 ,77.5248,18,7
7748,13.0638 ,77.6090,29,7
7749,13.0972 ,77.6574,35,9
7750,13.0355 ,77.7498,17,6
7751,12.9897 ,77.5546,32,8
7752,12.8860 ,77.6959,35,9
7753,12.9839 ,77.5853,34,9
7754,12.9344 ,77.7177,18,6
7755,12.9331 ,77.5209,26,2
7756,13.0083 ,77.6840,25,4
7757,12.9659 ,77.6553,27,5
7758,13.0815 ,77.5530,24,7
7759,12.8968 ,77.5138,35,7
7760,13.0568 ,77.6252,17,6
7761,12.9240 ,77.7049,18,10
7762,12.9074 ,77.5362,15,2
7763,12.9614 ,77.7042,21,1
7764,13.0726 ,77.6948,25,10
7765,12.8704 ,77.5889,35,4
7766,12.8816 ,77.6739,18,2
7767,12.8660 ,77.6489,34,8
7768,12.9625 ,77.5922,23,5
7769,12.9904 ,77.6599,16,5
7770,13.0255 ,77.6691,16,3
7771,12.8887 ,77.5349,27,10
7772,12.9794 ,77.6879,34,2
7773,12.8439 ,77.7393,26,9
7774,12.9239 ,77.6378,26,8
7775,13.0714 ,77.6806,32,5
7776,12.8470 ,77.7183,33,4
7777,12.8980 ,77.7496,25,9
7778,12.9333 ,77.6041,24,8
7779,12.8700 ,77.5643,28,3
7780,12.8651 ,77.5346,15,6
7781,13.0948 ,77.4934,35,7
7782,12.8588 ,77.5684,17,7
7783,12.8401 ,77.5264,17,2
7784,13.0214 ,77.6201,22,4
7785,12.9177 ,77.7470,22,1
7786,12.8502 ,77.6208,16,5
7787,12.9769 ,77.5270,29,9
7788,13.0856 ,77.5518,17,6
7789,13.0900 ,77.5426,35,3
7790,12.9841 ,77.6650,19,3
7791,12.8605 ,77.5764,29,9
7792,13.0436 ,77.6830,26,7
7793,12.8957 ,77.5412,29,8
7794,13.0955 ,77.5927,25,9
7795,12.9214 ,77.5381,33,6
7796,13.0589 ,77.7361,26,2
7797,12.8935 ,77.6680,35,4
7798,12.8435 ,77.7250,28,2
7799,12.9833 ,77.7409,23,2
7800,13.0813 ,77.5905,32,8
7801,13.0943 ,77.5164,20,3
7802,13.0953 ,77.6296,32,8
7803,13.0782 ,77.6128,17,6
7804,12.9434 ,77.6926,16,4
7805,12.9272 ,77.6984,18,8
7806,13.0152 ,77.5440,34,7
7807,12.9198 ,77.7032,30,5
7808,12.9736 ,77.5800,28,4
7809,12.8627 ,77.5230,17,9
7810,13.0090 ,77.5131,18,8
7811,12.9803 ,77.5673,17,9
7812,12.9206 ,77.5980,20,1
7813,12.8487 ,77.5918,17,6
7814,12.9029 ,77.6692,21,8
7815,13.0143 ,77.6913,31,6
7816,12.9057 ,77.7466,35,7
7817,12.9685 ,77.5828,27,4
7818,12.9275 ,77.6509,27,1
7819,12.9064 ,77.6250,26,4
7820,12.8772 ,77.6020,25,7
7821,13.0394 ,77.7185,25,7
7822,12.9399 ,77.5692,28,7
7823,13.1002 ,77.5555,22,7
7824,12.9615 ,77.6279,27,6
7825,13.0186 ,77.5852,31,7
7826,12.9126 ,77.6508,20,4
7827,12.9324 ,77.5993,21,1
7828,12.8659 ,77.5025,20,2
7829,12.9549 ,77.4964,31,7
7830,12.9303 ,77.6001,25,3
7831,12.9353 ,77.7486,31,5
7832,13.0469 ,77.4958,15,3
7833,12.9670 ,77.6765,22,1
7834,13.0637 ,77.5069,26,9
7835,12.8845 ,77.6298,15,8
7836,13.0630 ,77.7269,27,10
7837,12.8544 ,77.4996,25,3
7838,13.0666 ,77.6457,21,10
7839,13.0221 ,77.4878,27,2
7840,13.0122 ,77.7393,26,10
7841,12.9456 ,77.6460,16,10
7842,12.9164 ,77.5573,22,1
7843,13.0393 ,77.5951,35,3
7844,13.0788 ,77.5964,23,7
7845,12.9681 ,77.7020,24,2
7846,12.8702 ,77.6531,20,8
7847,12.9948 ,77.6855,21,5
7848,12.9912 ,77.5015,28,5
7849,12.9221 ,77.6746,33,5
7850,12.9027 ,77.5614,17,6
7851,12.9185 ,77.5218,21,9
7852,13.0193 ,77.6062,15,7
7853,13.0508 ,77.6859,33,3
7854,12.9334 ,77.6275,28,8
7855,13.0631 ,77.7417,33,9
7856,12.9012 ,77.7477,27,6
7857,13.0353 ,77.7209,34,7
7858,13.0489 ,77.7325,28,3
7859,12.9541 ,77.5112,16,8
7860,12.9722 ,77.5771,22,6
7861,12.9303 ,77.6997,27,6
7862,13.0443 ,77.7220,16,1
7863,13.0233 ,77.7361,26,3
7864,12.8949 ,77.7193,32,6
7865,12.9616 ,77.6600,31,2
7866,12.8561 ,77.6559,16,10
7867,13.0087 ,77.6177,30,5
7868,12.9771 ,77.6803,27,6
7869,13.0531 ,77.5704,33,7
7870,13.0211 ,77.7202,32,8
7871,12.8819 ,77.6665,24,6
7872,12.9582 ,77.4835,20,6
7873,13.0282 ,77.5448,27,2
7874,13.0460 ,77.5550,33,5
7875,12.8705 ,77.4940,16,7
7876,12.9238 ,77.6082,22,5
7877,13.0797 ,77.6307,26,5
7878,12.9790 ,77.5571,34,2
7879,12.9713 ,77.6077,23,10
7880,13.0710 ,77.6271,18,9
7881,12.9216 ,77.6404,23,8
7882,12.8787 ,77.7027,27,7
7883,12.9327 ,77.5163,18,10
7884,12.8978 ,77.6038,25,3
7885,13.0699 ,77.5441,25,6
7886,12.9534 ,77.5715,15,4
7887,12.9651 ,77.6205,21,10
7888,13.0049 ,77.4906,23,1
7889,12.9651 ,77.5659,32,1
7890,13.0871 ,77.6711,34,8
7891,12.9592 ,77.6645,33,7
7892,12.9792 ,77.5060,19,5
7893,13.0360 ,77.5398,17,3
7894,12.9814 ,77.6701,23,10
7895,13.0920 ,77.4845,32,9
7896,12.9931 ,77.6897,19,10
7897,13.0040 ,77.5382,30,7
7898,12.8570 ,77.6760,29,6
7899,13.0924 ,77.6271,25,4
7900,13.0648 ,77.6454,18,6
7901,13.0959 ,77.4853,26,9
7902,12.9037 ,77.6108,34,1
7903,13.0683 ,77.5663,17,7
7904,12.9036 ,77.5929,27,8
7905,13.0727 ,77.6718,18,2
7906,12.9029 ,77.7180,20,5
7907,12.8500 ,77.6008,21,5
7908,12.9152 ,77.7042,24,6
7909,12.9861 ,77.7308,31,7
7910,12.8732 ,77.7079,20,4
7911,12.9386 ,77.5732,16,9
7912,13.0094 ,77.6340,20,1
7913,12.8915 ,77.6417,34,4
7914,13.0896 ,77.6534,25,6
7915,12.9762 ,77.6638,28,3
7916,13.0164 ,77.5993,27,10
7917,13.0826 ,77.6417,27,10
7918,13.0394 ,77.5232,18,3
7919,12.9789 ,77.6308,19,8
7920,12.9690 ,77.6773,35,5
7921,12.9764 ,77.5264,34,6
7922,12.8616 ,77.7062,16,2
7923,12.8457 ,77.5638,19,7
7924,12.9492 ,77.5632,30,9
7925,12.8780 ,77.4956,35,5
7926,13.0859 ,77.7349,27,1
7927,12.8643 ,77.5351,17,9
7928,12.9812 ,77.5774,27,10
7929,12.8995 ,77.5243,32,3
7930,12.9559 ,77.6402,34,10
7931,12.9600 ,77.5690,25,8
7932,13.0555 ,77.6853,35,9
7933,12.8705 ,77.5073,24,8
7934,13.0252 ,77.7039,23,3
7935,13.0122 ,77.5794,17,8
7936,13.0209 ,77.6893,19,3
7937,13.0857 ,77.5396,33,5
7938,12.9895 ,77.6282,25,10
7939,12.9616 ,77.6312,17,2
7940,13.0830 ,77.4988,17,10
7941,13.0355 ,77.5984,32,6
7942,12.8444 ,77.5028,27,8
7943,12.9877 ,77.6031,25,7
7944,13.0943 ,77.6725,25,5
7945,12.8976 ,77.5695,25,4
7946,12.9618 ,77.5912,27,4
7947,13.0497 ,77.5225,17,2
7948,12.8447 ,77.6695,15,9
7949,12.8828 ,77.4853,26,1
7950,13.0576 ,77.5164,34,2
7951,12.9694 ,77.5410,26,4
7952,12.8971 ,77.7213,31,9
7953,13.0529 ,77.6297,17,3
7954,13.0712 ,77.6427,25,7
7955,12.9149 ,77.7217,30,1
7956,13.0385 ,77.5591,17,2
7957,12.8784 ,77.7096,35,10
7958,13.0694 ,77.6814,23,1
7959,12.8662 ,77.5334,19,2
7960,12.8572 ,77.5502,32,5
7961,13.0629 ,77.6876,28,9
7962,12.9745 ,77.5548,33,4
7963,13.0969 ,77.5540,34,7
7964,13.0222 ,77.6727,24,1
7965,12.8723 ,77.6014,27,8
7966,12.9549 ,77.6003,15,8
7967,12.9522 ,77.6543,35,10
7968,13.0552 ,77.6740,16,2
7969,12.9888 ,77.5487,20,5
7970,13.0950 ,77.6567,31,8
7971,13.0455 ,77.6392,35,9
7972,12.8735 ,77.7322,17,9
7973,13.0012 ,77.6824,33,6
7974,13.0642 ,77.4847,15,9
7975,12.9195 ,77.5544,24,9
7976,13.0612 ,77.5986,15,6
7977,12.9157 ,77.6813,22,9
7978,13.0079 ,77.6899,35,4
7979,12.9165 ,77.5936,18,2
7980,12.8904 ,77.5708,32,9
7981,12.9349 ,77.5184,17,4
7982,12.9078 ,77.6347,23,9
7983,12.8976 ,77.5731,26,5
7984,12.8527 ,77.6603,32,7
7985,13.0773 ,77.6405,25,1
7986,12.9812 ,77.5317,30,3
7987,12.8884 ,77.6789,27,2
7988,13.0085 ,77.7266,21,4
7989,12.9505 ,77.6072,21,9
7990,13.0050 ,77.6923,26,5
7991,13.0985 ,77.6985,21,7
7992,12.9365 ,77.6509,21,1
7993,13.0445 ,77.6345,24,6
7994,13.0062 ,77.7480,33,10
7995,12.9112 ,77.5185,30,4
7996,13.0805 ,77.7216,23,4
7997,12.8444 ,77.6925,33,1
7998,12.8417 ,77.6406,21,10
7999,12.9049 ,77.5729,28,4
8000,12.9168 ,77.7454,16,2
8001,12.9247 ,77.5361,35,9
8002,13.0965 ,77.5041,15,4
8003,12.9326 ,77.7233,17,3
8004,12.9496 ,77.6587,28,5
8005,12.9229 ,77.6916,30,8
8006,12.8767 ,77.5261,21,9
8007,13.0639 ,77.7155,27,1
8008,12.9022 ,77.6567,25,6
8009,12.9405 ,77.6193,15,9
8010,13.0180 ,77.5489,31,2
8011,12.8924 ,77.5999,15,8
8012,13.0391 ,77.6223,23,1
8013,13.0504 ,77.7136,17,3
8014,13.0027 ,77.6112,30,6
8015,12.9749 ,77.5642,27,6
8016,13.0604 ,77.5045,32,6
8017,12.9878 ,77.7483,25,4
8018,13.0371 ,77.5202,15,3
8019,12.9218 ,77.5045,19,7
8020,12.8641 ,77.7325,31,5
8021,12.9916 ,77.6351,21,1
8022,12.8888 ,77.7029,17,3
8023,12.9558 ,77.7392,23,5
8024,13.0000 ,77.5030,17,8
8025,12.9091 ,77.5862,15,8
8026,12.8844 ,77.5507,21,7
8027,13.0098 ,77.6153,25,10
8028,12.9534 ,77.5412,32,8
8029,12.8597 ,77.6081,18,10
8030,12.9407 ,77.7360,28,3
8031,13.0024 ,77.5675,19,3
8032,12.9308 ,77.6387,34,7
8033,13.0230 ,77.6883,29,4
8034,12.9027 ,77.5040,30,4
8035,13.0843 ,77.6482,19,9
8036,12.9458 ,77.5620,30,5
8037,12.8510 ,77.5523,18,2
8038,12.9561 ,77.7243,15,5
8039,12.8809 ,77.6006,20,1
8040,13.0345 ,77.5305,24,4
8041,13.0543 ,77.6082,34,4
8042,12.8572 ,77.5260,25,4
8043,13.0194 ,77.5910,35,7
8044,13.0792 ,77.4903,28,10
8045,13.0704 ,77.7164,33,8
8046,12.9017 ,77.5315,21,9
8047,12.9760 ,77.6283,22,5
8048,13.0495 ,77.6409,15,5
8049,13.0055 ,77.6903,24,1
8050,13.0420 ,77.6233,32,9
8051,12.9006 ,77.7099,30,7
8052,12.9043 ,77.5507,21,7
8053,12.8967 ,77.6678,16,4
8054,12.9593 ,77.6293,25,4
8055,12.9937 ,77.6247,18,1
8056,13.0922 ,77.7406,29,10
8057,12.8431 ,77.6011,24,7
8058,12.9898 ,77.6500,20,2
8059,12.8427 ,77.5197,15,8
8060,13.0863 ,77.7410,21,3
8061,12.9415 ,77.5462,26,8
8062,12.9522 ,77.5717,33,5
8063,13.0507 ,77.5203,35,8
8064,13.0696 ,77.5804,27,2
8065,12.9381 ,77.7081,24,1
8066,12.8492 ,77.5542,23,6
8067,13.0495 ,77.7288,30,3
8068,12.9196 ,77.6367,24,9
8069,13.0179 ,77.6216,32,7
8070,13.0354 ,77.5053,28,2
8071,12.9952 ,77.6401,33,9
8072,12.9330 ,77.6557,30,10
8073,13.0851 ,77.6839,28,8
8074,13.0814 ,77.5459,16,3
8075,12.9891 ,77.6509,34,3
8076,13.0494 ,77.5128,15,8
8077,12.8525 ,77.7497,20,3
8078,13.0181 ,77.6518,27,9
8079,12.8510 ,77.5552,24,8
8080,13.0282 ,77.6645,33,4
8081,13.0008 ,77.5741,30,2
8082,12.9326 ,77.6289,29,5
8083,12.8818 ,77.7022,26,9
8084,12.8507 ,77.6635,34,2
8085,13.0646 ,77.4835,34,9
8086,12.9530 ,77.7032,35,5
8087,12.9462 ,77.7090,27,1
8088,12.9582 ,77.5618,29,5
8089,13.0071 ,77.5023,32,7
8090,13.0969 ,77.6421,15,10
8091,12.9641 ,77.6809,27,1
8092,12.8920 ,77.6968,28,10
8093,13.0894 ,77.7146,30,5
8094,13.0497 ,77.7020,29,3
8095,12.9097 ,77.5799,31,4
8096,12.9460 ,77.4982,33,9
8097,12.9416 ,77.6701,19,9
8098,12.9306 ,77.5717,20,3
8099,12.8726 ,77.6568,34,1
8100,12.9628 ,77.6082,18,8
8101,12.9722 ,77.5586,22,9
8102,13.0316 ,77.5438,28,9
8103,12.9980 ,77.7443,33,4
8104,13.0892 ,77.5026,28,5
8105,12.9156 ,77.7055,26,10
8106,12.8845 ,77.7402,19,10
8107,12.8647 ,77.7099,31,3
8108,12.9048 ,77.5772,34,9
8109,12.9681 ,77.6493,27,9
8110,12.9512 ,77.6626,29,10
8111,12.8572 ,77.5008,34,8
8112,13.0827 ,77.7304,18,1
8113,13.0600 ,77.6511,30,10
8114,12.9430 ,77.5053,34,9
8115,13.0223 ,77.5037,21,10
8116,12.9899 ,77.4980,32,6
8117,12.9707 ,77.5526,16,8
8118,13.0640 ,77.7411,29,10
8119,13.0552 ,77.7118,32,9
8120,13.0675 ,77.6293,35,4
8121,12.9006 ,77.7064,16,7
8122,13.0723 ,77.6802,33,1
8123,13.0451 ,77.5954,26,9
8124,13.0381 ,77.6902,24,1
8125,12.9225 ,77.6364,19,9
8126,13.1002 ,77.6947,33,4
8127,13.0089 ,77.6208,32,7
8128,13.0064 ,77.6066,25,6
8129,12.9086 ,77.5158,21,6
8130,12.8510 ,77.6940,15,5
8131,12.8705 ,77.5811,27,10
8132,12.9835 ,77.6206,30,7
8133,12.9302 ,77.6116,31,2
8134,13.0728 ,77.5786,22,8
8135,12.9359 ,77.6146,34,8
8136,12.9990 ,77.6261,20,1
8137,12.8709 ,77.5725,31,2
8138,13.0723 ,77.6058,25,8
8139,12.8756 ,77.5465,29,1
8140,13.0567 ,77.5404,18,1
8141,13.0077 ,77.5398,30,1
8142,13.0546 ,77.6049,28,3
8143,12.8548 ,77.6203,26,5
8144,12.9594 ,77.5143,31,4
8145,12.9581 ,77.6302,25,9
8146,12.9774 ,77.6730,35,10
8147,13.0685 ,77.6471,23,6
8148,13.0957 ,77.7198,31,4
8149,12.8870 ,77.5957,19,5
8150,12.9350 ,77.7341,31,5
8151,12.8763 ,77.5811,27,5
8152,13.0247 ,77.5643,30,1
8153,13.0739 ,77.5735,22,6
8154,12.8987 ,77.5920,15,4
8155,12.8633 ,77.6186,18,8
8156,13.0658 ,77.6241,28,3
8157,12.9968 ,77.6117,21,1
8158,12.9166 ,77.5190,29,10
8159,13.0421 ,77.4951,25,6
8160,13.0903 ,77.6141,18,6
8161,12.9811 ,77.6345,26,4
8162,12.9245 ,77.6974,16,3
8163,12.9786 ,77.5481,23,8
8164,13.0813 ,77.7444,34,3
8165,13.0952 ,77.6642,21,10
8166,12.9625 ,77.5348,23,5
8167,13.0844 ,77.6823,25,5
8168,12.8931 ,77.5956,21,1
8169,13.0495 ,77.6976,30,3
8170,12.9376 ,77.5365,19,1
8171,12.9344 ,77.6032,15,2
8172,12.9426 ,77.5196,27,2
8173,12.9319 ,77.5964,29,2
8174,12.9178 ,77.7407,20,1
8175,12.8543 ,77.5829,30,9
8176,12.8457 ,77.6756,30,10
8177,13.0209 ,77.6145,28,3
8178,12.9459 ,77.7305,34,4
8179,12.9722 ,77.6756,26,7
8180,12.9381 ,77.6678,28,6
8181,12.9219 ,77.7397,26,6
8182,13.0351 ,77.5383,29,4
8183,13.0327 ,77.6443,29,7
8184,12.8682 ,77.4908,27,3
8185,12.9073 ,77.7046,24,10
8186,13.0995 ,77.7153,17,4
8187,12.8870 ,77.5127,24,1
8188,13.0044 ,77.7056,27,8
8189,13.0246 ,77.6254,17,7
8190,12.8423 ,77.6842,25,3
8191,12.9830 ,77.6378,18,1
8192,12.8482 ,77.5585,17,6
8193,13.0996 ,77.4887,16,6
8194,12.9355 ,77.4875,31,2
8195,12.8521 ,77.5990,26,2
8196,12.9464 ,77.4939,32,8
8197,13.0810 ,77.6479,18,5
8198,13.0069 ,77.5033,29,3
8199,12.9021 ,77.5051,27,5
